lemma,rank,pos,translation,sentence,token_count,quality_flags,support_words,support_rank_max,support_rank_avg,pattern_ready
baja,875,adj,casualty; loss,La baja en el consumo de gas.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en el consumo de gas,2435,740.00,false
baja,875,adj,casualty; loss,La baja en la tasa de desempleo.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en la tasa de desempleo,7458,1945.17,false
baja,875,adj,casualty; loss,La baja en el número de visitas.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la en el número de visitas,1199,268.00,false
baja,875,adj,casualty; loss,La baja en la inversión extranjera.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en la inversión extranjera,2669,1044.40,false
baja,875,adj,casualty; loss,La baja en la contaminación es positiva.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en la contaminación es positiva,6259,1573.83,false
baja,875,adj,casualty; loss,La baja en la tasa de natalidad.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en la tasa de natalidad,20705,4153.00,false
quienes,876,pron,who,Esos son quienes ganaron el torneo.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,esos son ganaron el torneo,3947,966.60,false
quienes,876,pron,who,Quienes estudian mucho suelen aprobar.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,estudian mucho suelen aprobar,7518,2769.75,false
quienes,876,pron,who,Son quienes conocen la verdad.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,son conocen la verdad,566,168.75,false
quienes,876,pron,who,Quienes trabajan duro tienen éxito.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,trabajan duro tienen éxito,959,542.00,false
quienes,876,pron,who,Quienes ayudan a otros son felices.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,ayudan a otros son felices,639,237.80,false
quienes,876,pron,who,Son quienes vienen de allí.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,son vienen de allí,407,151.75,false
quienes,876,pron,who,Quienes comen saludablemente están sanos.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,comen están sanos,4308,1624.00,false
quienes,876,pron,who,Son quienes hablan español.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,son hablan español,1105,429.00,false
quienes,876,pron,who,Quienes corren rápido ganan.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,corren rápido ganan,1402,851.33,false
quienes,876,pron,who,Quienes sonríen son amables.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,sonríen son amables,24351,8497.67,false
quienes,876,pron,who,Son quienes juegan fútbol.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,son juegan fútbol,1447,712.00,false
quienes,876,pron,who,Quienes cantan bien son famosos.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,cantan bien son famosos,2274,1048.00,false
quienes,876,pron,who,Son quienes tocan la guitarra.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,son tocan la guitarra,4056,1376.00,false
quienes,876,pron,who,Quienes leen mucho aprenden más.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,leen mucho aprenden más,1372,664.25,false
quienes,876,pron,who,Quienes duermen bien se despiertan contentos.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,duermen bien se despiertan contentos,2146,895.80,false
quienes,876,pron,who,Son quienes viven aquí.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,son viven aquí,466,170.33,false
quienes,876,pron,who,Quienes cocinan bien disfrutan.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,cocinan bien disfrutan,3464,2276.00,false
quienes,876,pron,who,Son quienes bailan en fiestas.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,son bailan en fiestas,1478,495.75,false
quienes,876,pron,who,Quienes pintan son artistas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,pintan son artistas,4088,2022.00,false
quienes,876,pron,who,Quienes viajan ven cosas nuevas.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,viajan ven cosas nuevas,2668,773.75,false
hicieron,878,v,to do,Ellos hicieron la tarea.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos la tarea,1811,608.33,false
hicieron,878,v,to do,Ellas hicieron la compra.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,ellas la compra,909,307.67,false
hicieron,878,v,to do,Mis padres hicieron la cena.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,mis padres la cena,906,273.50,false
hicieron,878,v,to do,Los niños hicieron los deberes.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,los niños los deberes,333,136.75,false
hicieron,878,v,to do,Hicieron las maletas.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,las maletas,3790,1898.00,false
hicieron,878,v,to do,Ellos hicieron la mudanza.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos la mudanza,12367,4127.00,false
hicieron,878,v,to do,Hicieron la reserva.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la reserva,3012,1507.50,false
hicieron,878,v,to do,Mis amigos hicieron la excursión.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,mis amigos la excursión,8238,2119.50,false
hicieron,878,v,to do,Ellos hicieron la reforma.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos la reforma,2725,913.00,false
hicieron,878,v,to do,Hicieron la declaración.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la declaración,1776,889.50,false
hicieron,878,v,to do,Ellos hicieron la foto.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ellos la foto,848,287.33,false
hicieron,878,v,to do,Hicieron la entrevista.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la entrevista,1869,936.00,false
haz,889,n,bundle,Haz la compra.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs,la compra,909,456.00,false
haz,889,n,bundle,Haz la maleta.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la maleta,3790,1896.50,false
haz,889,n,bundle,Haz el equipaje.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el equipaje,4628,2317.00,false
haz,889,n,bundle,Haz la cama.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,la cama,576,289.50,false
haz,889,n,bundle,Haz la comida.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,la comida,532,267.50,false
haz,889,n,bundle,Haz la luz.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,la luz,478,240.50,false
haz,889,n,bundle,Haz la limpieza.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la limpieza,3441,1722.00,false
haz,889,n,bundle,Haz la colada.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la colada,14125,7064.00,false
haz,889,n,bundle,Haz la tarea.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la tarea,1811,907.00,false
haz,889,n,bundle,Haz la reserva.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la reserva,3012,1507.50,false
haz,889,n,bundle,Haz la prueba.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,la prueba,628,315.50,false
haz,889,n,bundle,Haz la llamada.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=truncated_noun_phrase|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; truncated_noun_phrase,la llamada,615,309.00,false
